periodo,turma_id,cod_disciplina,turma,disciplina_abrev,dia_semana,hora_inicio,hora_fim,sala_id,vagas,creditos,professor_id,cod_departamento
20252,PUB1622-2IC,PUB1622,2IC,Lab Inovacao Proj De Vida,Sexta,11:00,13:00,SALA_bfd6752a4c,0,4,PROF_a5e5ea9500,COM
20252,PUB1622-2IC,PUB1622,2IC,Lab Inovacao Proj De Vida,Sexta,11:00,13:00,SALA_bfd6752a4c,0,4,PROF_a5e5ea9500,COM
20252,PUB1622-2IC,PUB1622,2IC,Lab Inovacao Proj De Vida,Sexta,11:00,13:00,SALA_bfd6752a4c,0,4,PROF_a5e5ea9500,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_32261dcd3e,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_32261dcd3e,23,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Segunda,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,23,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1670-2IA,PUB1670,2IA,Marketing,Quarta,07:00,09:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_4ae9e40304,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_4ae9e40304,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_4ae9e40304,2,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_4ae9e40304,23,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Segunda,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_4ae9e40304,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_4ae9e40304,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_4ae9e40304,2,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_4ae9e40304,23,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,1,4,PROF_70d455536e,COM
20252,PUB1671-2IA,PUB1671,2IA,Assessoria De Comunicacao,Quarta,11:00,13:00,SALA_bacc43e348,0,4,PROF_70d455536e,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,2,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,23,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Segunda,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,2,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,23,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,0,4,PROF_ec3d928e78,COM
20252,PUB1671-2IB,PUB1671,2IB,Assessoria De Comunicacao,Sexta,09:00,11:00,SALA_4ae9e40304,9,4,PROF_ec3d928e78,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,0,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,2,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,23,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Quarta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,0,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,2,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,23,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,1,4,PROF_79b2d2242a,COM
20252,PUB1672-2IA,PUB1672,2IA,Construcao Marcas Sustentabil,Sexta,09:00,11:00,SALA_579bfed1ea,9,4,PROF_79b2d2242a,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,2,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,2,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,23,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Segunda,09:00,11:00,SALA_32261dcd3e,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,23,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,4,4,PROF_171906efe8,COM
20252,PUB1673-2IA,PUB1673,2IA,Ferramentas Analise Tendencia,Quarta,09:00,11:00,SALA_bc2376d38d,4,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,2,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,2,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,23,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Segunda,11:00,13:00,SALA_32261dcd3e,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,2,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,23,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1673-2IB,PUB1673,2IB,Ferramentas Analise Tendencia,Quarta,11:00,13:00,SALA_bc2376d38d,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,2,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,23,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Terca,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Quinta,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Quinta,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Quinta,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Quinta,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Quinta,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Quinta,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
20252,PUB1674-2IA,PUB1674,2IA,Planej Estrategico De Comunic,Quinta,11:00,13:00,SALA_6e7a3b0ddf,0,4,PROF_171906efe8,COM
